,crime,quantity,year,trimester,city
1106,    1.-Homicidios dolosos y asesinatos consumados,0,2018,3,Gijón
1107,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2018,3,Gijón
1108,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,28,2018,3,Gijón
1109,    4.-Secuestro,0,2018,3,Gijón
1110,    5.-Delitos contra la libertad e indemnidad sexual,13,2018,3,Gijón
1111,    5.1.-Agresión sexual con penetración,1,2018,3,Gijón
1112,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,12,2018,3,Gijón
1113,    6.-Robos con violencia e intimidación,22,2018,3,Gijón
1114,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",71,2018,3,Gijón
1115,    7.1.-Robos con fuerza en domicilios,47,2018,3,Gijón
1116,    8.-Hurtos,670,2018,3,Gijón
1117,    9.-Sustracciones de vehículos,15,2018,3,Gijón
1118,    10.-Tráfico de drogas,11,2018,3,Gijón
1119,    Resto de infracciones penales,1123,2018,3,Gijón
1120,    1.-Homicidios dolosos y asesinatos consumados,0,2018,3,Palma
1121,    2.-Homicidios dolosos y asesinatos en grado tentativa,6,2018,3,Palma
1122,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,97,2018,3,Palma
1123,    4.-Secuestro,0,2018,3,Palma
1124,    5.-Delitos contra la libertad e indemnidad sexual,75,2018,3,Palma
1125,    5.1.-Agresión sexual con penetración,7,2018,3,Palma
1126,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,68,2018,3,Palma
1127,    6.-Robos con violencia e intimidación,152,2018,3,Palma
1128,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",213,2018,3,Palma
1129,    7.1.-Robos con fuerza en domicilios,145,2018,3,Palma
1130,    8.-Hurtos,4623,2018,3,Palma
1131,    9.-Sustracciones de vehículos,229,2018,3,Palma
1132,    10.-Tráfico de drogas,38,2018,3,Palma
1133,    Resto de infracciones penales,3569,2018,3,Palma
1134,    1.-Homicidios dolosos y asesinatos consumados,0,2018,3,Las Palmas de Gran Canaria
1135,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2018,3,Las Palmas de Gran Canaria
1136,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,51,2018,3,Las Palmas de Gran Canaria
1137,    4.-Secuestro,0,2018,3,Las Palmas de Gran Canaria
1138,    5.-Delitos contra la libertad e indemnidad sexual,23,2018,3,Las Palmas de Gran Canaria
1139,    5.1.-Agresión sexual con penetración,1,2018,3,Las Palmas de Gran Canaria
1140,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,22,2018,3,Las Palmas de Gran Canaria
1141,    6.-Robos con violencia e intimidación,72,2018,3,Las Palmas de Gran Canaria
1142,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",132,2018,3,Las Palmas de Gran Canaria
1143,    7.1.-Robos con fuerza en domicilios,61,2018,3,Las Palmas de Gran Canaria
1144,    8.-Hurtos,1161,2018,3,Las Palmas de Gran Canaria
1145,    9.-Sustracciones de vehículos,82,2018,3,Las Palmas de Gran Canaria
1146,    10.-Tráfico de drogas,42,2018,3,Las Palmas de Gran Canaria
1147,    Resto de infracciones penales,2460,2018,3,Las Palmas de Gran Canaria
1148,    1.-Homicidios dolosos y asesinatos consumados,1,2018,3,Valladolid
1149,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2018,3,Valladolid
1150,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,22,2018,3,Valladolid
1151,    4.-Secuestro,0,2018,3,Valladolid
1152,    5.-Delitos contra la libertad e indemnidad sexual,18,2018,3,Valladolid
1153,    5.1.-Agresión sexual con penetración,4,2018,3,Valladolid
1154,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,14,2018,3,Valladolid
1155,    6.-Robos con violencia e intimidación,23,2018,3,Valladolid
1156,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",138,2018,3,Valladolid
1157,    7.1.-Robos con fuerza en domicilios,72,2018,3,Valladolid
1158,    8.-Hurtos,834,2018,3,Valladolid
1159,    9.-Sustracciones de vehículos,28,2018,3,Valladolid
1160,    10.-Tráfico de drogas,8,2018,3,Valladolid
1161,    Resto de infracciones penales,1350,2018,3,Valladolid
1162,    1.-Homicidios dolosos y asesinatos consumados,6,2018,3,Barcelona
1163,    2.-Homicidios dolosos y asesinatos en grado tentativa,12,2018,3,Barcelona
1164,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,928,2018,3,Barcelona
1165,    4.-Secuestro,0,2018,3,Barcelona
1166,    5.-Delitos contra la libertad e indemnidad sexual,210,2018,3,Barcelona
1167,    5.1.-Agresión sexual con penetración,39,2018,3,Barcelona
1168,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,171,2018,3,Barcelona
1169,    6.-Robos con violencia e intimidación,3245,2018,3,Barcelona
1170,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",2805,2018,3,Barcelona
1171,    7.1.-Robos con fuerza en domicilios,1961,2018,3,Barcelona
1172,    8.-Hurtos,29636,2018,3,Barcelona
1173,    9.-Sustracciones de vehículos,1222,2018,3,Barcelona
1174,    10.-Tráfico de drogas,124,2018,3,Barcelona
1175,    Resto de infracciones penales,13550,2018,3,Barcelona
1176,    1.-Homicidios dolosos y asesinatos consumados,4,2018,3,Alicante
1177,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2018,3,Alicante
1178,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,49,2018,3,Alicante
1179,    4.-Secuestro,0,2018,3,Alicante
1180,    5.-Delitos contra la libertad e indemnidad sexual,32,2018,3,Alicante
1181,    5.1.-Agresión sexual con penetración,2,2018,3,Alicante
1182,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,30,2018,3,Alicante
1183,    6.-Robos con violencia e intimidación,169,2018,3,Alicante
1184,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",247,2018,3,Alicante
1185,    7.1.-Robos con fuerza en domicilios,173,2018,3,Alicante
1186,    8.-Hurtos,1973,2018,3,Alicante
1187,    9.-Sustracciones de vehículos,93,2018,3,Alicante
1188,    10.-Tráfico de drogas,44,2018,3,Alicante
1189,    Resto de infracciones penales,2352,2018,3,Alicante
1190,    1.-Homicidios dolosos y asesinatos consumados,0,2018,3,Valencia
1191,    2.-Homicidios dolosos y asesinatos en grado tentativa,7,2018,3,Valencia
1192,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,146,2018,3,Valencia
1193,    4.-Secuestro,1,2018,3,Valencia
1194,    5.-Delitos contra la libertad e indemnidad sexual,88,2018,3,Valencia
1195,    5.1.-Agresión sexual con penetración,11,2018,3,Valencia
1196,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,77,2018,3,Valencia
1197,    6.-Robos con violencia e intimidación,414,2018,3,Valencia
1198,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",873,2018,3,Valencia
1199,    7.1.-Robos con fuerza en domicilios,647,2018,3,Valencia
1200,    8.-Hurtos,5234,2018,3,Valencia
1201,    9.-Sustracciones de vehículos,215,2018,3,Valencia
1202,    10.-Tráfico de drogas,75,2018,3,Valencia
1203,    Resto de infracciones penales,5602,2018,3,Valencia
1204,    1.-Homicidios dolosos y asesinatos consumados,0,2018,3,Vigo
1205,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2018,3,Vigo
1206,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,22,2018,3,Vigo
1207,    4.-Secuestro,0,2018,3,Vigo
1208,    5.-Delitos contra la libertad e indemnidad sexual,23,2018,3,Vigo
1209,    5.1.-Agresión sexual con penetración,6,2018,3,Vigo
1210,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,17,2018,3,Vigo
1211,    6.-Robos con violencia e intimidación,55,2018,3,Vigo
1212,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",171,2018,3,Vigo
1213,    7.1.-Robos con fuerza en domicilios,107,2018,3,Vigo
1214,    8.-Hurtos,864,2018,3,Vigo
1215,    9.-Sustracciones de vehículos,53,2018,3,Vigo
1216,    10.-Tráfico de drogas,16,2018,3,Vigo
1217,    Resto de infracciones penales,1370,2018,3,Vigo
1218,    1.-Homicidios dolosos y asesinatos consumados,9,2018,3,Madrid
1219,    2.-Homicidios dolosos y asesinatos en grado tentativa,7,2018,3,Madrid
1220,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,318,2018,3,Madrid
1221,    4.-Secuestro,2,2018,3,Madrid
1222,    5.-Delitos contra la libertad e indemnidad sexual,276,2018,3,Madrid
1223,    5.1.-Agresión sexual con penetración,33,2018,3,Madrid
1224,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,243,2018,3,Madrid
1225,    6.-Robos con violencia e intimidación,2226,2018,3,Madrid
1226,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",2380,2018,3,Madrid
1227,    7.1.-Robos con fuerza en domicilios,1595,2018,3,Madrid
1228,    8.-Hurtos,22343,2018,3,Madrid
1229,    9.-Sustracciones de vehículos,1245,2018,3,Madrid
1230,    10.-Tráfico de drogas,365,2018,3,Madrid
1231,    Resto de infracciones penales,24133,2018,3,Madrid
1232,    1.-Homicidios dolosos y asesinatos consumados,1,2018,3,Murcia
1233,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2018,3,Murcia
1234,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,46,2018,3,Murcia
1235,    4.-Secuestro,0,2018,3,Murcia
1236,    5.-Delitos contra la libertad e indemnidad sexual,39,2018,3,Murcia
1237,    5.1.-Agresión sexual con penetración,1,2018,3,Murcia
1238,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,38,2018,3,Murcia
1239,    6.-Robos con violencia e intimidación,167,2018,3,Murcia
1240,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",545,2018,3,Murcia
1241,    7.1.-Robos con fuerza en domicilios,463,2018,3,Murcia
1242,    8.-Hurtos,1081,2018,3,Murcia
1243,    9.-Sustracciones de vehículos,122,2018,3,Murcia
1244,    10.-Tráfico de drogas,21,2018,3,Murcia
1245,    Resto de infracciones penales,2397,2018,3,Murcia
1246,    1.-Homicidios dolosos y asesinatos consumados,1,2018,3,Bilbao
1247,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2018,3,Bilbao
1248,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,69,2018,3,Bilbao
1249,    4.-Secuestro,1,2018,3,Bilbao
1250,    5.-Delitos contra la libertad e indemnidad sexual,26,2018,3,Bilbao
1251,    5.1.-Agresión sexual con penetración,5,2018,3,Bilbao
1252,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,21,2018,3,Bilbao
1253,    6.-Robos con violencia e intimidación,235,2018,3,Bilbao
1254,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",269,2018,3,Bilbao
1255,    7.1.-Robos con fuerza en domicilios,172,2018,3,Bilbao
1256,    8.-Hurtos,3041,2018,3,Bilbao
1257,    9.-Sustracciones de vehículos,40,2018,3,Bilbao
1258,    10.-Tráfico de drogas,14,2018,3,Bilbao
1259,    Resto de infracciones penales,1926,2018,3,Bilbao
1260,    1.-Homicidios dolosos y asesinatos consumados,1,2018,4,Córdoba
1261,    2.-Homicidios dolosos y asesinatos en grado tentativa,3,2018,4,Córdoba
1262,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,13,2018,4,Córdoba
1263,    4.-Secuestro,0,2018,4,Córdoba
1264,    5.-Delitos contra la libertad e indemnidad sexual,21,2018,4,Córdoba
1265,    5.1.-Agresión sexual con penetración,2,2018,4,Córdoba
1266,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,19,2018,4,Córdoba
1267,    6.-Robos con violencia e intimidación,88,2018,4,Córdoba
1268,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",171,2018,4,Córdoba
1269,    7.1.-Robos con fuerza en domicilios,113,2018,4,Córdoba
1270,    8.-Hurtos,1043,2018,4,Córdoba
1271,    9.-Sustracciones de vehículos,93,2018,4,Córdoba
1272,    10.-Tráfico de drogas,24,2018,4,Córdoba
1273,    Resto de infracciones penales,2149,2018,4,Córdoba
1274,    1.-Homicidios dolosos y asesinatos consumados,3,2018,4,Málaga
1275,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2018,4,Málaga
1276,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,50,2018,4,Málaga
1277,    4.-Secuestro,0,2018,4,Málaga
1278,    5.-Delitos contra la libertad e indemnidad sexual,51,2018,4,Málaga
1279,    5.1.-Agresión sexual con penetración,3,2018,4,Málaga
1280,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,48,2018,4,Málaga
1281,    6.-Robos con violencia e intimidación,172,2018,4,Málaga
1282,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",198,2018,4,Málaga
1283,    7.1.-Robos con fuerza en domicilios,133,2018,4,Málaga
1284,    8.-Hurtos,2320,2018,4,Málaga
1285,    9.-Sustracciones de vehículos,172,2018,4,Málaga
1286,    10.-Tráfico de drogas,86,2018,4,Málaga
1287,    Resto de infracciones penales,3223,2018,4,Málaga
1288,    1.-Homicidios dolosos y asesinatos consumados,1,2018,4,Sevilla
1289,    2.-Homicidios dolosos y asesinatos en grado tentativa,4,2018,4,Sevilla
1290,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,58,2018,4,Sevilla
1291,    4.-Secuestro,1,2018,4,Sevilla
1292,    5.-Delitos contra la libertad e indemnidad sexual,79,2018,4,Sevilla
1293,    5.1.-Agresión sexual con penetración,11,2018,4,Sevilla
1294,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,68,2018,4,Sevilla
1295,    6.-Robos con violencia e intimidación,560,2018,4,Sevilla
1296,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",576,2018,4,Sevilla
1297,    7.1.-Robos con fuerza en domicilios,216,2018,4,Sevilla
1298,    8.-Hurtos,4144,2018,4,Sevilla
1299,    9.-Sustracciones de vehículos,329,2018,4,Sevilla
1300,    10.-Tráfico de drogas,28,2018,4,Sevilla
1301,    Resto de infracciones penales,5865,2018,4,Sevilla
1302,    1.-Homicidios dolosos y asesinatos consumados,3,2018,4,Zaragoza
1303,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2018,4,Zaragoza
1304,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,80,2018,4,Zaragoza
1305,    4.-Secuestro,0,2018,4,Zaragoza
1306,    5.-Delitos contra la libertad e indemnidad sexual,64,2018,4,Zaragoza
1307,    5.1.-Agresión sexual con penetración,6,2018,4,Zaragoza
1308,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,58,2018,4,Zaragoza
1309,    6.-Robos con violencia e intimidación,310,2018,4,Zaragoza
1310,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",323,2018,4,Zaragoza
1311,    7.1.-Robos con fuerza en domicilios,233,2018,4,Zaragoza
1312,    8.-Hurtos,2456,2018,4,Zaragoza
1313,    9.-Sustracciones de vehículos,48,2018,4,Zaragoza
1314,    10.-Tráfico de drogas,55,2018,4,Zaragoza
1315,    Resto de infracciones penales,4146,2018,4,Zaragoza
1316,    1.-Homicidios dolosos y asesinatos consumados,0,2018,4,Gijón
1317,    2.-Homicidios dolosos y asesinatos en grado tentativa,1,2018,4,Gijón
1318,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,30,2018,4,Gijón
1319,    4.-Secuestro,0,2018,4,Gijón
1320,    5.-Delitos contra la libertad e indemnidad sexual,15,2018,4,Gijón
1321,    5.1.-Agresión sexual con penetración,0,2018,4,Gijón
1322,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,15,2018,4,Gijón
1323,    6.-Robos con violencia e intimidación,38,2018,4,Gijón
1324,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",84,2018,4,Gijón
1325,    7.1.-Robos con fuerza en domicilios,63,2018,4,Gijón
1326,    8.-Hurtos,620,2018,4,Gijón
1327,    9.-Sustracciones de vehículos,15,2018,4,Gijón
1328,    10.-Tráfico de drogas,15,2018,4,Gijón
1329,    Resto de infracciones penales,1314,2018,4,Gijón
1330,    1.-Homicidios dolosos y asesinatos consumados,1,2018,4,Palma
1331,    2.-Homicidios dolosos y asesinatos en grado tentativa,5,2018,4,Palma
1332,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,61,2018,4,Palma
1333,    4.-Secuestro,0,2018,4,Palma
1334,    5.-Delitos contra la libertad e indemnidad sexual,56,2018,4,Palma
1335,    5.1.-Agresión sexual con penetración,2,2018,4,Palma
1336,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,54,2018,4,Palma
1337,    6.-Robos con violencia e intimidación,164,2018,4,Palma
1338,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",200,2018,4,Palma
1339,    7.1.-Robos con fuerza en domicilios,119,2018,4,Palma
1340,    8.-Hurtos,2691,2018,4,Palma
1341,    9.-Sustracciones de vehículos,162,2018,4,Palma
1342,    10.-Tráfico de drogas,23,2018,4,Palma
1343,    Resto de infracciones penales,3584,2018,4,Palma
1344,    1.-Homicidios dolosos y asesinatos consumados,0,2018,4,Las Palmas de Gran Canaria
1345,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2018,4,Las Palmas de Gran Canaria
1346,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,44,2018,4,Las Palmas de Gran Canaria
1347,    4.-Secuestro,0,2018,4,Las Palmas de Gran Canaria
1348,    5.-Delitos contra la libertad e indemnidad sexual,45,2018,4,Las Palmas de Gran Canaria
1349,    5.1.-Agresión sexual con penetración,5,2018,4,Las Palmas de Gran Canaria
1350,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,40,2018,4,Las Palmas de Gran Canaria
1351,    6.-Robos con violencia e intimidación,83,2018,4,Las Palmas de Gran Canaria
1352,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",122,2018,4,Las Palmas de Gran Canaria
1353,    7.1.-Robos con fuerza en domicilios,57,2018,4,Las Palmas de Gran Canaria
1354,    8.-Hurtos,1147,2018,4,Las Palmas de Gran Canaria
1355,    9.-Sustracciones de vehículos,58,2018,4,Las Palmas de Gran Canaria
1356,    10.-Tráfico de drogas,26,2018,4,Las Palmas de Gran Canaria
1357,    Resto de infracciones penales,2715,2018,4,Las Palmas de Gran Canaria
1358,    1.-Homicidios dolosos y asesinatos consumados,1,2018,4,Valladolid
1359,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2018,4,Valladolid
1360,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,31,2018,4,Valladolid
1361,    4.-Secuestro,0,2018,4,Valladolid
1362,    5.-Delitos contra la libertad e indemnidad sexual,12,2018,4,Valladolid
1363,    5.1.-Agresión sexual con penetración,2,2018,4,Valladolid
